label,username,video_id,comment,clean_comment
TRUE,@quangFnguyệt,atYGhviVhf8,Kontennya inspiratif banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen jadi lebih kreatif!,@quangFnguyệt kontennya inspiratif banget   mona4d  bikin aku pengen jadi lebih kreatif
TRUE,@yếnviênbảo1993,atYGhviVhf8,Gameplay-nya epic banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen main game itu!,@yếnviênbảo1993 gameplay-nya epic banget   mona4d  bikin aku pengen main game itu
TRUE,@Thắng-Trịnh-Trúc,atYGhviVhf8,Editingnya bikin takjub! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin video ini kelihatan mewah!,@Thắng-Trịnh-Trúc editingnya bikin takjub   mona4d  bikin video ini kelihatan mewah
TRUE,@Long_Quan_Huy,atYGhviVhf8,Vlognya bikin pengen liburan! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin tempatnya kelihatan menarik!,@Long_Quan_Huy vlognya bikin pengen liburan   mona4d  bikin tempatnya kelihatan menarik
TRUE,@quỳnhbạch63,atYGhviVhf8,Tutorialnya jelas dan praktis! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku langsung paham caranya!,@quỳnhbạch63 tutorialnya jelas dan praktis   mona4d  bikin aku langsung paham caranya
TRUE,@tùnghNữu,atYGhviVhf8,Review-nya bikin aku yakin! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen coba produknya!,@tùnghNữu review-nya bikin aku yakin   mona4d  bikin aku pengen coba produknya
FALSE,@fazzzaaaaaa,atYGhviVhf8,3:07 IH GA NYANGKA SEORANG CHIKKO TAU CIAWI HAHAHAHAHAH 😭😭😭,@fazzzaaaaaa ih ga nyangka seorang chikko tau ciawi hahahahahah
TRUE,@tuyếtvũnguyệt1990,atYGhviVhf8,Keren banget konsep videonya! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin ini jadi masterpiece!,@tuyếtvũnguyệt1990 keren banget konsep videonya   mona4d  bikin ini jadi masterpiece
TRUE,@HoangThu_6545,atYGhviVhf8,Ceritanya bikin baper abis! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku ikut ngerasain emosinya!,@HoangThu_6545 ceritanya bikin baper abis   mona4d  bikin aku ikut ngerasain emosinya
TRUE,@QuangMaTruc_7044,atYGhviVhf8,Kontennya selalu bikin kagum! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku ga sabar buat next video!,@QuangMaTruc_7044 kontennya selalu bikin kagum   mona4d  bikin aku ga sabar buat next video
FALSE,@fazzzaaaaaa,atYGhviVhf8,0:53 si NONGKRONG TUH,@fazzzaaaaaa si nongkrong tuh
TRUE,@Trâm.Trúc,atYGhviVhf8,Musiknya bikin semangat! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen joget seharian!,@Trâm.Trúc musiknya bikin semangat   mona4d  bikin aku pengen joget seharian
TRUE,@tùnghuKy,atYGhviVhf8,Vlog kulinernya bikin ngiler! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin makanan kelihatan enak banget!,@tùnghuKy vlog kulinernya bikin ngiler   mona4d  bikin makanan kelihatan enak banget
TRUE,@việtnhật1975,atYGhviVhf8,Tipsnya berguna abis! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen praktek sekarang juga!,@việtnhật1975 tipsnya berguna abis   mona4d  bikin aku pengen praktek sekarang juga
TRUE,@tiênvăTn,atYGhviVhf8,Sinematografinya top banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin video ini kayak film bioskop!,@tiênvăTn sinematografinya top banget   mona4d  bikin video ini kayak film bioskop
TRUE,@HoaDuongTruc_3619,atYGhviVhf8,Inspiratif banget kontennya! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen wujudin mimpi!,@HoaDuongTruc_3619 inspiratif banget kontennya   mona4d  bikin aku pengen wujudin mimpi
TRUE,@maiVkim,atYGhviVhf8,Komedinya bikin ngakak parah! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku ketawa sampe nangis!,@maiVkim komedinya bikin ngakak parah   mona4d  bikin aku ketawa sampe nangis
TRUE,@Tùng-Đỗ-Nguyệt,atYGhviVhf8,Keren abis transisinya! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin video ini smooth dan enak ditonton!,@Tùng-Đỗ-Nguyệt keren abis transisinya   mona4d  bikin video ini smooth dan enak ditonton
TRUE,@VyVuongMai,atYGhviVhf8,Vlognya seru banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen ikutan petualangan!,@VyVuongMai vlognya seru banget   mona4d  bikin aku pengen ikutan petualangan
TRUE,@PhucHao_ek7j13,atYGhviVhf8,Kontennya bikin ketagihan! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku nunggu episode berikutnya!,@PhucHao_ek7j13 kontennya bikin ketagihan   mona4d  bikin aku nunggu episode berikutnya
TRUE,@UyenThanh_4875,atYGhviVhf8,Gameplay-nya bikin tegang! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen coba sendiri!,@UyenThanh_4875 gameplay-nya bikin tegang   mona4d  bikin aku pengen coba sendiri
TRUE,@Chi_Tôn_Đức,atYGhviVhf8,Editingnya mulus banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin video ini kelihatan profesional!,@Chi_Tôn_Đức editingnya mulus banget   mona4d  bikin video ini kelihatan profesional
TRUE,@LongDuongdong,atYGhviVhf8,Ceritanya bikin haru! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin emosinya terasa banget!,@LongDuongdong ceritanya bikin haru   mona4d  bikin emosinya terasa banget
TRUE,@quangđàmbảo1983,atYGhviVhf8,Tutorialnya bikin hidup lebih gampang! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku langsung coba!,@quangđàmbảo1983 tutorialnya bikin hidup lebih gampang   mona4d  bikin aku langsung coba
TRUE,@hoàngZkim,atYGhviVhf8,Keren banget idenya! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin konten ini super kreatif!,@hoàngZkim keren banget idenya   mona4d  bikin konten ini super kreatif
TRUE,@HoangHong_3998,atYGhviVhf8,Vlognya bikin pengen jalan-jalan! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin tempatnya kelihatan keren!,@HoangHong_3998 vlognya bikin pengen jalan-jalan   mona4d  bikin tempatnya kelihatan keren
TRUE,@longđinhkim1998,atYGhviVhf8,Gameplay-nya seru abis! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen ikutan main!,@longđinhkim1998 gameplay-nya seru abis   mona4d  bikin aku pengen ikutan main
TRUE,@hảiđông1999,atYGhviVhf8,Review-nya bikin aku yakin! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen beli sekarang!,@hảiđông1999 review-nya bikin aku yakin   mona4d  bikin aku pengen beli sekarang
TRUE,@Xuân.Viên.Xuân,atYGhviVhf8,Komedinya bikin ngakak! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku lupa sama stress!,@Xuân.Viên.Xuân komedinya bikin ngakak   mona4d  bikin aku lupa sama stress
TRUE,@qCuangngọc,atYGhviVhf8,Ceritanya inspiratif banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen jadi lebih baik!,@qCuangngọc ceritanya inspiratif banget   mona4d  bikin aku pengen jadi lebih baik
TRUE,@uyênngôngọc1983,atYGhviVhf8,Keren banget konsepnya! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin video ini beda dari yang lain!,@uyênngôngọc1983 keren banget konsepnya   mona4d  bikin video ini beda dari yang lain
TRUE,@hảihứamạnh81,atYGhviVhf8,Visualnya memanjakan mata! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen nonton lagi!,@hảihứamạnh81 visualnya memanjakan mata   mona4d  bikin aku pengen nonton lagi
TRUE,@tùngdiệpminh1955,atYGhviVhf8,Kontennya selalu bikin happy! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin hari ini lebih asik!,@tùngdiệpminh1955 kontennya selalu bikin happy   mona4d  bikin hari ini lebih asik
TRUE,@Linh-Lâm-Đức,atYGhviVhf8,Tutorialnya bikin pinter! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku langsung ngerti triknya!,@Linh-Lâm-Đức tutorialnya bikin pinter   mona4d  bikin aku langsung ngerti triknya
TRUE,@tùngđoànnhật1997,atYGhviVhf8,Lagu ini bikin mood naik! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen nyanyi bareng!,@tùngđoànnhật1997 lagu ini bikin mood naik   mona4d  bikin aku pengen nyanyi bareng
FALSE,@bogiadityapermana5637,atYGhviVhf8,paginyoooo,@bogiadityapermana5637 paginyoooo
TRUE,@YenNhu_6v8en3,atYGhviVhf8,Vlognya bikin kangen kampung! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin suasana nostalgic!,@YenNhu_6v8en3 vlognya bikin kangen kampung   mona4d  bikin suasana nostalgic
TRUE,@uyênvươnglan1995,atYGhviVhf8,Tipsnya praktis banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen langsung praktek!,@uyênvươnglan1995 tipsnya praktis banget   mona4d  bikin aku pengen langsung praktek
FALSE,@anjasyudismita,atYGhviVhf8,"08:09 Jangankan bogor, Kabupaten Bandung juga ada 😅",@anjasyudismita jangankan bogor  kabupaten bandung juga ada
FALSE,@sevenchannel2299,atYGhviVhf8,"Asupan sarapan pagi :

Makanan ❌
Podcast Raditya Dika ✔️","@sevenchannel2299 asupan sarapan pagi  

makanan  
podcast raditya dika"
TRUE,@NamKim_376,atYGhviVhf8,Ceritanya ngena banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku ikut terhanyut!,@NamKim_376 ceritanya ngena banget   mona4d  bikin aku ikut terhanyut
TRUE,@thảohồng1998,atYGhviVhf8,Review-nya detail banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku percaya sama rekomendasinya!,@thảohồng1998 review-nya detail banget   mona4d  bikin aku percaya sama rekomendasinya
TRUE,@nguyệtđứVc,atYGhviVhf8,Kontennya bikin betah nonton! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku ga skip sedetik pun!,@nguyệtđứVc kontennya bikin betah nonton   mona4d  bikin aku ga skip sedetik pun
TRUE,@Thắng-Trịnh-Trúc,atYGhviVhf8,Vlognya bikin pengen ikutan! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin petualanganmu seru banget!,@Thắng-Trịnh-Trúc vlognya bikin pengen ikutan   mona4d  bikin petualanganmu seru banget
TRUE,@mailýhồng1987,atYGhviVhf8,Ceritanya bikin baper! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin emosi tersampaikan dengan pas!,@mailýhồng1987 ceritanya bikin baper   mona4d  bikin emosi tersampaikan dengan pas
TRUE,@hoàngvõxuân1954,atYGhviVhf8,Tutorialnya gampang diikuti! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku langsung paham caranya!,@hoàngvõxuân1954 tutorialnya gampang diikuti   mona4d  bikin aku langsung paham caranya
TRUE,@tuyếthuỳnhbạch1956,atYGhviVhf8,Komedinya gokil! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku ketawa sampe perut sakit!,@tuyếthuỳnhbạch1956 komedinya gokil   mona4d  bikin aku ketawa sampe perut sakit
TRUE,@minhquanđức23,atYGhviVhf8,Kontennya selalu fresh! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku ga sabar nunggu next video!,@minhquanđức23 kontennya selalu fresh   mona4d  bikin aku ga sabar nunggu next video
TRUE,@anFmạnh,atYGhviVhf8,Vlog kulinernya bikin laper! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin makanan kelihatan enak banget!,@anFmạnh vlog kulinernya bikin laper   mona4d  bikin makanan kelihatan enak banget
TRUE,@uyênngụyxuân50,atYGhviVhf8,Inspirasi banget buat hidup sehat! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku termotivasi olahraga!,@uyênngụyxuân50 inspirasi banget buat hidup sehat   mona4d  bikin aku termotivasi olahraga
TRUE,@MinhTri_1g6ixl,atYGhviVhf8,Gameplay-nya bikin deg-degan! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen main juga!,@MinhTri_1g6ixl gameplay-nya bikin deg-degan   mona4d  bikin aku pengen main juga
TRUE,@PhuongLien_gld9g6,atYGhviVhf8,Keren abis transisinya! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin video ini smooth banget!,@PhuongLien_gld9g6 keren abis transisinya   mona4d  bikin video ini smooth banget
FALSE,@singforjesus_id,atYGhviVhf8,Radit mentargertkan ke penonton yg pengangguran 😁😁,@singforjesus_id radit mentargertkan ke penonton yg pengangguran
TRUE,@khánhkim1975,atYGhviVhf8,Story telling-nya juara! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin ceritanya makin epik!,@khánhkim1975 story telling-nya juara   mona4d  bikin ceritanya makin epik
TRUE,@xuIâncúc,atYGhviVhf8,Musiknya enak banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku pengen dengerin berulang-ulang!,@xuIâncúc musiknya enak banget   mona4d  bikin aku pengen dengerin berulang-ulang
TRUE,@uyênđỗhồTng,atYGhviVhf8,Kontennya selalu bikin penasaran! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku nunggu video baru!,@uyênđỗhồTng kontennya selalu bikin penasaran   mona4d  bikin aku nunggu video baru
FALSE,@stefhanil,atYGhviVhf8,Pagi2 nonton kak chicco 😍,@stefhanil pagi2 nonton kak chicco
TRUE,@KimThao_en98gk,atYGhviVhf8,Review-nya jujur banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku yakin buat coba produk ini!,@KimThao_en98gk review-nya jujur banget   mona4d  bikin aku yakin buat coba produk ini
TRUE,@tùngbá1998,atYGhviVhf8,Bikin ngakak abis! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin vibe komedinya makin ngena!,@tùngbá1998 bikin ngakak abis   mona4d  bikin vibe komedinya makin ngena
TRUE,@LanAnhmpvnh6_850,atYGhviVhf8,Kualitas videonya top! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin setiap detil kelihatan hidup!,@LanAnhmpvnh6_850 kualitas videonya top   mona4d  bikin setiap detil kelihatan hidup
TRUE,@hoakhổngđông1959,atYGhviVhf8,Tipsnya berguna banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku langsung save video ini buat referensi!,@hoakhổngđông1959 tipsnya berguna banget   mona4d  bikin aku langsung save video ini buat referensi
TRUE,@khánhthu2009,atYGhviVhf8,"Gameplay-nya gila! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin adrenalin naik, kapan main game lain lagi?",@khánhthu2009 gameplay-nya gila   mona4d  bikin adrenalin naik  kapan main game lain lagi
TRUE,@hoàngquYốc,atYGhviVhf8,"Ceritanya bikin merinding! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin suasana makin dramatis, keren!",@hoàngquYốc ceritanya bikin merinding   mona4d  bikin suasana makin dramatis  keren
TRUE,@Thắng_Huy,atYGhviVhf8,Bener-bener inspiratif! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku termotivasi buat coba hal baru!,@Thắng_Huy bener-bener inspiratif   mona4d  bikin aku termotivasi buat coba hal baru
TRUE,@AnhThuy_b3qq58,atYGhviVhf8,"Kontennya selalu bikin ketawa! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 nambah keseruan, gokil abis!",@AnhThuy_b3qq58 kontennya selalu bikin ketawa   mona4d  nambah keseruan  gokil abis
TRUE,@lCongđỗkim,atYGhviVhf8,Visualnya ciamik banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin video ini kayak film Hollywood!,@lCongđỗkim visualnya ciamik banget   mona4d  bikin video ini kayak film hollywood
TRUE,@phưJơngcông,atYGhviVhf8,"Seru banget vlognya! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin petualanganmu kelihatan epik, kapan ke tempat lain lagi?",@phưJơngcông seru banget vlognya   mona4d  bikin petualanganmu kelihatan epik  kapan ke tempat lain lagi
TRUE,@QuynhTruongHong,atYGhviVhf8,"Lagu ini ngena banget di hati! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin mood naik, cocok buat playlist harian!",@QuynhTruongHong lagu ini ngena banget di hati   mona4d  bikin mood naik  cocok buat playlist harian
TRUE,@An-Bạch,atYGhviVhf8,"Tutorialnya jelas banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin aku langsung pengen coba, thanks tipsnya!",@An-Bạch tutorialnya jelas banget   mona4d  bikin aku langsung pengen coba  thanks tipsnya
TRUE,@UyenNinhQuoc,atYGhviVhf8,"Informatif banget, bro! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 nambah wawasan, sukses terus buat kontennya!",@UyenNinhQuoc informatif banget  bro   mona4d  nambah wawasan  sukses terus buat kontennya
TRUE,@HaiBach_5364,atYGhviVhf8,"Gila, editingnya mulus banget! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 vibes-nya kental, bikin video ini stand out!",@HaiBach_5364 gila  editingnya mulus banget   mona4d  vibes-nya kental  bikin video ini stand out
TRUE,@nguyệtthanh1979,atYGhviVhf8,"Keren banget videonya! 💕𝐌𝐎𝐍𝐀𝟒𝐃🟣 bikin suasana makin hidup, terus bikin penasaran sama konten berikutnya!",@nguyệtthanh1979 keren banget videonya   mona4d  bikin suasana makin hidup  terus bikin penasaran sama konten berikutnya
FALSE,@iamatiny8062,atYGhviVhf8,waktu nonton chicco di ada podcast sempet mikir gimana kalo chicco bisa ketemu radit.. kayaknya bakal seru,@iamatiny8062 waktu nonton chicco di ada podcast sempet mikir gimana kalo chicco bisa ketemu radit   kayaknya bakal seru
FALSE,@bunnybic,atYGhviVhf8,"denger suara chicco tuh adem bgt, the rill soft spoken😭",@bunnybic denger suara chicco tuh adem bgt  the rill soft spoken
FALSE,@rhyzabizaqiyah1659,atYGhviVhf8,morning person,@rhyzabizaqiyah1659 morning person
FALSE,@ayashamalia,atYGhviVhf8,bang chico dimana-manaaa,@ayashamalia bang chico dimana-manaaa
FALSE,@lutfiyatulazizah8393,atYGhviVhf8,"yey pagi"" buat nemenin siap"" ni",@lutfiyatulazizah8393 yey pagi  buat nemenin siap  ni
FALSE,@clumsycupcake278,atYGhviVhf8,Wkwwk pagi banget,@clumsycupcake278 wkwwk pagi banget
FALSE,@aryandza,atYGhviVhf8,buat yg morning person nihhh 😅,@aryandza buat yg morning person nihhh
FALSE,@redapleq,atYGhviVhf8,Menyapa pengangguran kah?,@redapleq menyapa pengangguran kah
FALSE,@nanon3143,atYGhviVhf8,Nyarap,@nanon3143 nyarap
FALSE,@sysmizakarya,atYGhviVhf8,Komen ke 8,@sysmizakarya komen ke 8
FALSE,@shiseraa,atYGhviVhf8,Haloo,@shiseraa haloo
FALSE,@StpN_17,atYGhviVhf8,pagi,@StpN_17 pagi
FALSE,@syafiqkooo,atYGhviVhf8,hadir,@syafiqkooo hadir
FALSE,@tsabitulazmi9615,atYGhviVhf8,morning person bgt bangg,@tsabitulazmi9615 morning person bgt bangg
FALSE,@audinta,atYGhviVhf8,First neh bang wkwkwk,@audinta first neh bang wkwkwk
FALSE,@sabillahsakti3769,atYGhviVhf8,Jam 7 banget nih,@sabillahsakti3769 jam 7 banget nih
FALSE,@litamirumoo,SAAVZtoQTH4,Curang uda Halloween duluan😢,@litamirumoo curang uda halloween duluan
FALSE,@Rif_Q1,SAAVZtoQTH4,Nunggu petir dulu sih itu bang kalo itu baru lepas,@Rif_Q1 nunggu petir dulu sih itu bang kalo itu baru lepas
FALSE,@dwinaputr,SAAVZtoQTH4,😂😂😂,@dwinaputr
TRUE,@QuangVietHuynh-b6o,SAAVZtoQTH4,Ini sih harus viral! 𝐒𝐆𝐈𝟖𝟖,@QuangVietHuynh-b6o ini sih harus viral  sgi88
TRUE,@MinhDungDuong-y1v,SAAVZtoQTH4,Pikir pikir seru juga main di🥇𝐒𝐆𝐈𝟖𝟖🏆,@MinhDungDuong-y1v pikir pikir seru juga main di sgi88
TRUE,@DieuTrangTran-q1p,SAAVZtoQTH4,Menang lagi dan lagi hari ini wkwkwkwkw..𝐒𝐆𝐈𝟖𝟖 sangat rekomendasi sekali...,@DieuTrangTran-q1p menang lagi dan lagi hari ini wkwkwkwkw  sgi88 sangat rekomendasi sekali
TRUE,@XuanLinhLe-c1i,SAAVZtoQTH4,Kontennya konsisten bagus terus! 𝐒𝐆𝐈𝟖𝟖,@XuanLinhLe-c1i kontennya konsisten bagus terus  sgi88
TRUE,@NgocHuyenNguyen-z3p,SAAVZtoQTH4,"Sukses Selalu, 🤖𝐒𝐆𝐈𝟖𝟖🤖partner sukses!",@NgocHuyenNguyen-z3p sukses selalu   sgi88 partner sukses
TRUE,@PhuongNgaPhan-q4e,SAAVZtoQTH4,Inilah 🤖𝐒𝐆𝐈𝟖𝟖🤖selalu jadi obrolan seru sama temen-temen,@PhuongNgaPhan-q4e inilah  sgi88 selalu jadi obrolan seru sama temen-temen
TRUE,@PhucHuyBui-i4w,SAAVZtoQTH4,Pujian yg spantasnya di 💎𝐒𝐆𝐈𝟖𝟖💎Keren abis!,@PhucHuyBui-i4w pujian yg spantasnya di  sgi88 keren abis
TRUE,@NgocLinhDuong-v1e,SAAVZtoQTH4,"Yg penting Di 👑𝐒𝐆𝐈𝟖𝟖👑saya menemukan kesempatan, dari penjaja es kelapa jadi pemilik usaha makanan.",@NgocLinhDuong-v1e yg penting di  sgi88 saya menemukan kesempatan  dari penjaja es kelapa jadi pemilik usaha makanan
TRUE,@AnhAnMai-r6m,SAAVZtoQTH4,03:10 👑𝐒𝐆𝐈𝟖𝟖👑 selalu jadi pilihan utama.,@AnhAnMai-r6m sgi88  selalu jadi pilihan utama
TRUE,@ThanhHongDuong-k6b,SAAVZtoQTH4,Makasih reportnya buat 🥇𝐒𝐆𝐈𝟖𝟖🏆 bisa dicoba.,@ThanhHongDuong-k6b makasih reportnya buat  sgi88  bisa dicoba
TRUE,@ThanhQuanHoang-x9f,SAAVZtoQTH4,Inilah 🤖𝐒𝐆𝐈𝟖𝟖🤖selalu jadi obrolan seru sama temen-temen,@ThanhQuanHoang-x9f inilah  sgi88 selalu jadi obrolan seru sama temen-temen
TRUE,@PhuongDungCao-v1x,SAAVZtoQTH4,Disini mantap modal minim jadi naga Cari di G O G G L E  👑𝐒𝐆𝐈𝟖𝟖👑,@PhuongDungCao-v1x disini mantap modal minim jadi naga cari di g o g g l e   sgi88
TRUE,@MaiNgaHo-i5t,SAAVZtoQTH4,"Jakpot besar yang bikin hari makin seru, cuma di 👑𝐒𝐆𝐈𝟖𝟖👑",@MaiNgaHo-i5t jakpot besar yang bikin hari makin seru  cuma di  sgi88
TRUE,@AnhAnhDuong-y6r,SAAVZtoQTH4,Gaya videonya khas banget! 𝐒𝐆𝐈𝟖𝟖,@AnhAnhDuong-y6r gaya videonya khas banget  sgi88
TRUE,@XuanTienDo-q9s,SAAVZtoQTH4,"Bermain di  💎𝐒𝐆𝐈𝟖𝟖💎 membantu saya maju, dari penjaja gorengan jadi pemilik kafe.",@XuanTienDo-q9s bermain di   sgi88  membantu saya maju  dari penjaja gorengan jadi pemilik kafe
TRUE,@VanChauPhan-k1e,SAAVZtoQTH4,Semoga rezeki dari 🥇𝐒𝐆𝐈𝟖𝟖🏆 membawa kebaikan bagi semua!,@VanChauPhan-k1e semoga rezeki dari  sgi88  membawa kebaikan bagi semua
TRUE,@XuanHaTa-i7p,SAAVZtoQTH4,indah main di 💎𝐒𝐆𝐈𝟖𝟖💎 menawarkan berbagai fitur yang menarik bagi sebagian pemain.,@XuanHaTa-i7p indah main di  sgi88  menawarkan berbagai fitur yang menarik bagi sebagian pemain
FALSE,@hendrykei-g3h,SAAVZtoQTH4,kok masakan istri mu ga jadi favorit sih 😂😂,@hendrykei-g3h kok masakan istri mu ga jadi favorit sih
FALSE,@PytSkrip,SAAVZtoQTH4,Di gigit Arif Brata ya bang,@PytSkrip di gigit arif brata ya bang
FALSE,@EsterAditya-g9o,SAAVZtoQTH4,"Udah curiga sih pas ""ehhhh ehh ssss""",@EsterAditya-g9o udah curiga sih pas  ehhhh ehh ssss
FALSE,@damarsatriabuana812,SAAVZtoQTH4,digigit buaya cameh😂,@damarsatriabuana812 digigit buaya cameh
FALSE,@nana8183,SAAVZtoQTH4,Udah sentolop yah,@nana8183 udah sentolop yah
FALSE,@FakhriLawas,SAAVZtoQTH4,"WADDOOOOOHHHH BANG RADIT DI GIGIT BUAYA, TELPON DAMKAR!!!!!!!!!!!!",@FakhriLawas waddooooohhhh bang radit di gigit buaya  telpon damkar
FALSE,@ilhamjaya5708,SAAVZtoQTH4,Neneknya bang Arif brata ya bang?,@ilhamjaya5708 neneknya bang arif brata ya bang
FALSE,@dainaapft7489,SAAVZtoQTH4,"Kebalik itu celananya, harusnya didepan buayanya wkwk",@dainaapft7489 kebalik itu celananya  harusnya didepan buayanya wkwk
FALSE,@rafifdaffa9718,SAAVZtoQTH4,buset bang radit lagi bulking kah? bicepnya gede bat,@rafifdaffa9718 buset bang radit lagi bulking kah  bicepnya gede bat
FALSE,@siapaaku9345,SAAVZtoQTH4,Rekomendasi film gak sih,@siapaaku9345 rekomendasi film gak sih
FALSE,@NikoAlbert-f4x,SAAVZtoQTH4,Aku kira mau bab eh ternyata 😭,@NikoAlbert-f4x aku kira mau bab eh ternyata
FALSE,@santosoabimayu,SAAVZtoQTH4,Rekomendasi baju anak yang lucu,@santosoabimayu rekomendasi baju anak yang lucu
FALSE,@SutSub,SAAVZtoQTH4,"Kirain sakit perut (kebelet pup)
Trus kirain naik dino ternyata....😂 Peliharaan bang radit tambah banyak nih🤣","@SutSub kirain sakit perut  kebelet pup 
trus kirain naik dino ternyata      peliharaan bang radit tambah banyak nih"
FALSE,@r.suryan,SAAVZtoQTH4,"Belum jadi food vloggee beneran, belum ada foto makanannya bang",@r.suryan belum jadi food vloggee beneran  belum ada foto makanannya bang
FALSE,@dito2605,SAAVZtoQTH4,Kirain bakal nyebut bebek carok,@dito2605 kirain bakal nyebut bebek carok
FALSE,@LuciferMrngstr361,SAAVZtoQTH4,Bang collab sama tara arts dan gema show lg dong wkwkwk,@LuciferMrngstr361 bang collab sama tara arts dan gema show lg dong wkwkwk
FALSE,@MortenGP_12,SAAVZtoQTH4,"Asli sih ketoprak ciragil enak, gw yang dulunya gadoyan ketoprak jadi doyan",@MortenGP_12 asli sih ketoprak ciragil enak  gw yang dulunya gadoyan ketoprak jadi doyan
FALSE,@jaminalcatraz7936,SAAVZtoQTH4,Memang agak agak bapak bapak tua ini,@jaminalcatraz7936 memang agak agak bapak bapak tua ini
FALSE,@brownie6443,SAAVZtoQTH4,udah curiga ada yang ga bener😂,@brownie6443 udah curiga ada yang ga bener
FALSE,@iqbalnyes,SAAVZtoQTH4,Nyewa apa beli bang?,@iqbalnyes nyewa apa beli bang
